,timestamp,publish,location,user_id
84,11799.08965499942,0,"(51.3, 0.07)",1000591
85,11806.679865829516,0,"(34.2, 58.3)",1000591
86,11835.280283859182,0,"(77.02, 38.53)",1000591
87,11851.485981501208,0,"(37.35, 127.03)",1000591
88,11852.653660289248,0,"(28.36, 77.12)",1000591
89,11855.630807513291,0,"(77.02, 38.53)",1000591
90,11855.836341612136,0,"(49.13, 123.06)",1000591
91,12190.39145642349,0,"(14.37, 121.0)",1000591
92,12229.296305390864,0,"(21.3, 39.1)",1000591
93,12303.312606693848,0,"(35.42, 139.0)",1000591
94,12304.208882702147,0,"(28.36, 77.12)",1000591
95,12307.896101365632,0,"(48.08, 11.35)",1000591
96,12309.563701980276,0,"(21.3, 39.1)",1000591
97,12388.415730148234,0,"(51.3, 0.07)",1000591
98,12390.648352234128,0,"(30.0, 31.17)",1000591
99,12400.523554554879,0,"(48.51, 2.2)",1000591
100,12423.152528035698,0,"(48.51, 2.2)",1000591
101,12474.828909683712,0,"(6.15, 75.36)",1000591
102,12625.559890566825,0,"(48.51, 2.2)",1000591
103,12626.896629436056,0,"(14.37, 121.0)",1000591
104,13574.525194893857,0,"(28.36, 77.12)",1000591
105,13591.28493388112,0,"(77.02, 38.53)",1000591
106,13603.45766337112,0,"(77.02, 38.53)",1000591
107,13667.78294668241,0,"(21.3, 39.1)",1000591
108,13720.110872053556,0,"(77.02, 38.53)",1000591
109,13724.321074045782,0,"(23.38, 102.33)",1000591
110,13730.972529182556,0,"(77.02, 38.53)",1000591
111,13732.048258499128,0,"(21.3, 39.1)",1000591
112,13784.331028000353,0,"(51.3, 0.07)",1000591
113,13784.724236214397,0,"(47.56, 15.47)",1000591
114,13830.71832366719,0,"(37.35, 127.03)",1000591
115,13830.733753858573,0,"(28.36, 77.12)",1000591
116,13831.206094907142,0,"(35.42, 139.0)",1000591
117,13832.124633204843,0,"(35.42, 139.0)",1000591
118,13832.555216459214,0,"(35.42, 139.0)",1000591
119,13842.922676974158,0,"(77.02, 38.53)",1000591
120,13944.299313167628,1,"(28.36, 77.12)",1000591
121,13947.123168401122,0,"(77.02, 38.53)",1000591
122,13951.326495410758,0,"(28.36, 77.12)",1000591
123,13969.189422592242,0,"(35.42, 139.0)",1000591
124,13989.02481550039,0,"(48.08, 11.35)",1000591
125,14038.669844356966,0,"(21.3, 39.1)",1000591
126,14056.748826200599,1,"(34.2, 58.3)",1000591
127,14063.365710775615,0,"(77.02, 38.53)",1000591
128,14632.099161409358,0,"(77.02, 38.53)",1000591
129,14740.409018635466,0,"(6.12, 106.5)",1000591
130,14933.048913554154,0,"(48.08, 11.35)",1000591
131,14934.58576292733,0,"(14.37, 121.0)",1000591
132,15466.606573398774,0,"(51.3, 0.07)",1000591
133,15472.552813543212,0,"(21.3, 39.1)",1000591
134,15493.933962156269,0,"(37.35, 127.03)",1000591
135,15495.159710878597,0,"(51.3, 0.07)",1000591
136,15497.614501199156,0,"(77.02, 38.53)",1000591
137,15506.300566271157,0,"(77.02, 38.53)",1000591
138,15510.808453508158,0,"(14.37, 121.0)",1000591
139,15527.544923962376,0,"(35.42, 139.0)",1000591
140,15527.834976347749,0,"(77.02, 38.53)",1000591
141,15563.549936608513,0,"(37.35, 127.03)",1000591
142,15568.548047815437,0,"(35.42, 139.0)",1000591
143,15573.113943417611,0,"(77.02, 38.53)",1000591
144,15574.981532220392,0,"(77.02, 38.53)",1000591
145,15576.042053106965,1,"(6.12, 106.5)",1000591
146,15576.322683515336,0,"(77.02, 38.53)",1000591
147,15623.846663758168,0,"(49.13, 123.06)",1000591
148,15659.59340042127,0,"(35.42, 139.0)",1000591
149,15663.596264515305,0,"(77.02, 38.53)",1000591
150,15760.128691630998,0,"(35.42, 139.0)",1000591
151,15760.694516233543,0,"(28.36, 77.12)",1000591
152,15807.535005303289,0,"(77.02, 38.53)",1000591
153,15807.756258737074,0,"(77.02, 38.53)",1000591
154,15823.946165875506,0,"(6.12, 106.5)",1000591
155,16090.17784328403,0,"(35.42, 139.0)",1000591
156,16102.513341909898,0,"(77.02, 38.53)",1000591
157,16103.100930539853,0,"(51.3, 0.07)",1000591
158,16106.715714062446,0,"(51.3, 0.07)",1000591
159,16110.689615195237,0,"(77.02, 38.53)",1000591
160,16111.91423795002,0,"(35.42, 139.0)",1000591
161,16149.200541924141,0,"(77.02, 38.53)",1000591
162,16155.27704650922,0,"(37.35, 127.03)",1000591
163,16156.408052731013,0,"(13.5, 100.29)",1000591
164,16158.720818001764,0,"(49.13, 123.06)",1000591
165,16160.65839286328,0,"(6.12, 106.5)",1000591
166,16162.712082662005,0,"(35.42, 139.0)",1000591
167,16164.664339695528,0,"(35.42, 139.0)",1000591
168,17018.725910507073,0,"(35.42, 139.0)",1000591
169,17018.829820601884,0,"(6.12, 106.5)",1000591
170,17023.232868756295,0,"(30.0, 31.17)",1000591
171,17054.50630814042,1,"(23.38, 102.33)",1000591
172,17137.10753600905,0,"(35.42, 139.0)",1000591
173,17273.02754171091,0,"(35.42, 139.0)",1000591
174,17275.803894758275,0,"(40.02, 32.54)",1000591
175,17288.619454581603,1,"(48.51, 2.2)",1000591
176,17289.911371934824,0,"(40.02, 32.54)",1000591
177,17302.679184359167,0,"(35.42, 139.0)",1000591
178,17302.867387151015,0,"(35.42, 139.0)",1000591
179,17362.518743404784,0,"(77.02, 38.53)",1000591
180,17363.162418324795,0,"(35.42, 139.0)",1000591
181,17363.755267576696,0,"(35.42, 139.0)",1000591
182,17365.10992381878,0,"(14.37, 121.0)",1000591
183,17521.000569858308,0,"(37.35, 127.03)",1000591
184,17529.608466690086,1,"(35.42, 139.0)",1000591
185,18437.392695160517,0,"(48.08, 11.35)",1000591
186,18448.272734891718,0,"(77.02, 38.53)",1000591
187,18449.981196232293,0,"(77.02, 38.53)",1000591
188,18451.441529013908,0,"(6.15, 75.36)",1000591
189,18451.86287178695,0,"(13.5, 100.29)",1000591
190,18478.13743874689,0,"(13.5, 100.29)",1000591
191,18578.488457739226,1,"(48.51, 2.2)",1000591
192,18579.18981858048,0,"(40.02, 32.54)",1000591
193,18672.89451357158,0,"(13.5, 100.29)",1000591
194,18696.72381761604,0,"(28.36, 77.12)",1000591
195,18699.96733083018,0,"(35.42, 139.0)",1000591
196,18725.867155089505,1,"(40.02, 32.54)",1000591
197,18865.289831128106,0,"(47.56, 15.47)",1000591
198,18875.972457555665,0,"(77.02, 38.53)",1000591
199,18973.643889148687,0,"(49.13, 123.06)",1000591
200,18975.912872369867,0,"(48.08, 11.35)",1000591
201,18978.42415684619,0,"(48.51, 2.2)",1000591
202,18978.512502759546,0,"(77.02, 38.53)",1000591
203,18978.516720131895,0,"(35.42, 139.0)",1000591
204,18984.295270058465,0,"(77.02, 38.53)",1000591
205,18986.66524602933,0,"(13.5, 100.29)",1000591
206,18991.370489565263,0,"(77.02, 38.53)",1000591
207,18995.154589752063,0,"(14.37, 121.0)",1000591
208,19016.8160837937,0,"(47.56, 15.47)",1000591
209,19017.833528987125,0,"(35.42, 139.0)",1000591
210,19019.34491588446,0,"(14.37, 121.0)",1000591
211,19020.33694777689,0,"(40.02, 32.54)",1000591
212,19064.172685521677,0,"(6.12, 106.5)",1000591
213,19065.793533311284,0,"(6.15, 75.36)",1000591
214,19083.969808840506,0,"(48.08, 11.35)",1000591
215,19117.065081493343,0,"(35.42, 139.0)",1000591
216,19118.232404256192,0,"(77.02, 38.53)",1000591
217,19118.855235318173,0,"(28.36, 77.12)",1000591
218,19139.800724752957,0,"(35.42, 139.0)",1000591
219,19141.578292907234,0,"(41.18, 2.06)",1000591
220,19151.239138127912,0,"(6.12, 106.5)",1000591
221,19152.432495080873,0,"(77.02, 38.53)",1000591
222,19153.21217974545,0,"(77.02, 38.53)",1000591
223,19154.200967245353,0,"(28.36, 77.12)",1000591
224,19167.743526361046,0,"(6.12, 106.5)",1000591
225,19168.185496420512,0,"(77.02, 38.53)",1000591
226,19424.984460706226,0,"(77.02, 38.53)",1000591
227,19425.1339098852,0,"(77.02, 38.53)",1000591
228,19451.77958027958,0,"(23.38, 102.33)",1000591
229,19479.627608151986,0,"(77.02, 38.53)",1000591
230,19480.960090918492,0,"(77.02, 38.53)",1000591
231,19517.608780316623,0,"(49.13, 123.06)",1000591
232,19539.317740968854,0,"(23.38, 102.33)",1000591
233,19570.58211478037,0,"(23.38, 102.33)",1000591
234,19595.871675944614,0,"(47.56, 15.47)",1000591
235,19621.11364077882,0,"(77.02, 38.53)",1000591
236,19654.508136244567,0,"(35.42, 139.0)",1000591
237,19701.901212069515,1,"(35.42, 139.0)",1000591
238,19703.502084699798,0,"(77.02, 38.53)",1000591
239,19703.65313334809,0,"(35.42, 139.0)",1000591
240,19703.707969535702,0,"(51.3, 0.07)",1000591
241,19714.976274142995,0,"(6.12, 106.5)",1000591
242,19715.020303950252,0,"(37.35, 127.03)",1000591
243,19719.293788933366,0,"(49.13, 123.06)",1000591
244,19720.09684494963,0,"(77.02, 38.53)",1000591
245,19827.56345851327,0,"(34.2, 58.3)",1000591
246,20036.96634971995,0,"(6.12, 106.5)",1000591
247,20129.515923922485,1,"(77.02, 38.53)",1000591
248,20134.811317769927,0,"(77.02, 38.53)",1000591
249,20280.035299962703,0,"(77.02, 38.53)",1000591
250,20280.41940995857,0,"(35.42, 139.0)",1000591
251,20287.133827776426,0,"(77.02, 38.53)",1000591
252,20291.26957378123,0,"(14.37, 121.0)",1000591
253,20299.665849613437,0,"(13.5, 100.29)",1000591
254,20299.997043101328,0,"(35.42, 139.0)",1000591
255,20322.70679845463,0,"(77.02, 38.53)",1000591
256,20325.93663897064,0,"(77.02, 38.53)",1000591
257,20326.032680880333,0,"(6.12, 106.5)",1000591
258,20328.22711807262,0,"(13.5, 100.29)",1000591
259,20331.085184840398,0,"(23.38, 102.33)",1000591
260,20331.163036582024,0,"(47.56, 15.47)",1000591
261,20332.112284553183,0,"(3.08, 101.42)",1000591
262,20357.892932269042,0,"(77.02, 38.53)",1000591
263,20372.03294793408,0,"(35.42, 139.0)",1000591
264,20398.995219215245,0,"(23.38, 102.33)",1000591
265,20405.618292845174,0,"(34.2, 58.3)",1000591
266,20427.107480622144,1,"(6.12, 106.5)",1000591
267,20498.93533813643,0,"(77.02, 38.53)",1000591
268,20501.37425645137,0,"(35.42, 139.0)",1000591
269,20518.867408502578,0,"(35.42, 139.0)",1000591
270,22547.03017069631,0,"(28.36, 77.12)",1000591
271,22547.743722085524,0,"(77.02, 38.53)",1000591
272,22547.94158711288,0,"(48.51, 2.2)",1000591
273,22555.878798132697,0,"(41.18, 2.06)",1000591
274,22573.53771992828,0,"(21.3, 39.1)",1000591
275,22575.029994620254,0,"(77.02, 38.53)",1000591
276,22593.263483854873,0,"(14.37, 121.0)",1000591
277,22595.72200925703,0,"(37.35, 127.03)",1000591
278,22595.838118397598,0,"(77.02, 38.53)",1000591
279,22596.391655384195,0,"(3.08, 101.42)",1000591
280,24628.355347910336,0,"(35.42, 139.0)",1000591
281,24628.544429230704,1,"(48.08, 11.35)",1000591
282,24653.873903887263,0,"(21.3, 39.1)",1000591
283,24668.93873779376,1,"(77.02, 38.53)",1000591
284,24669.34598362922,0,"(35.42, 139.0)",1000591
285,24693.12708090446,0,"(35.42, 139.0)",1000591
286,24695.11648843512,0,"(35.42, 139.0)",1000591
287,24712.422918077602,1,"(77.02, 38.53)",1000591
288,24726.892490812406,0,"(35.42, 139.0)",1000591
289,24737.414648114347,0,"(35.42, 139.0)",1000591
290,24750.639935625994,0,"(40.02, 32.54)",1000591
291,24751.141996814153,0,"(48.08, 11.35)",1000591
292,24757.65113925988,0,"(40.02, 32.54)",1000591
293,24757.676893063006,0,"(77.02, 38.53)",1000591
294,24761.412921152158,0,"(51.3, 0.07)",1000591
295,24766.213773080883,0,"(47.56, 15.47)",1000591
296,24769.081784308346,0,"(35.42, 139.0)",1000591
297,25085.905817768766,0,"(35.42, 139.0)",1000591
298,25090.407427695656,0,"(28.36, 77.12)",1000591
299,25173.730714754813,0,"(51.3, 0.07)",1000591
300,25180.5712262426,0,"(6.12, 106.5)",1000591
301,25181.63344779636,0,"(77.02, 38.53)",1000591
302,25191.40336429428,0,"(6.12, 106.5)",1000591
303,25192.87083079132,0,"(77.02, 38.53)",1000591
304,25210.40761837187,0,"(6.12, 106.5)",1000591
305,25211.54966258784,0,"(77.02, 38.53)",1000591
306,25224.544557576803,0,"(40.02, 32.54)",1000591
307,25315.4784703235,0,"(35.42, 139.0)",1000591
308,25321.61922882703,0,"(6.12, 106.5)",1000591
309,25353.235467631093,0,"(35.42, 139.0)",1000591
310,25355.733303122448,0,"(77.02, 38.53)",1000591
311,25379.536715601083,0,"(51.3, 0.07)",1000591
312,25439.455032355774,0,"(51.3, 0.07)",1000591
313,25440.897956298657,0,"(35.42, 139.0)",1000591
314,25458.18221605691,0,"(14.37, 121.0)",1000591
315,25458.528201169356,0,"(77.02, 38.53)",1000591
316,25478.25866390415,0,"(77.02, 38.53)",1000591
317,25514.797971583288,0,"(77.02, 38.53)",1000591
318,25520.933631517983,0,"(3.08, 101.42)",1000591
319,25521.456729322148,0,"(77.02, 38.53)",1000591
320,25526.42964633138,0,"(40.02, 32.54)",1000591
321,25527.63111828809,0,"(23.38, 102.33)",1000591
322,25532.56602587385,0,"(6.12, 106.5)",1000591
323,25534.41632026454,0,"(77.02, 38.53)",1000591
324,26048.59291684492,0,"(40.02, 32.54)",1000591
325,26048.974839161026,0,"(47.56, 15.47)",1000591
326,26049.480989519212,0,"(77.02, 38.53)",1000591
327,26050.731553050144,0,"(6.12, 106.5)",1000591
328,26051.863542128907,1,"(28.36, 77.12)",1000591
329,26051.89795458254,0,"(77.02, 38.53)",1000591
330,26053.18967028929,0,"(51.3, 0.07)",1000591
331,26054.055255103627,0,"(35.42, 139.0)",1000591
332,26058.419454524344,0,"(35.42, 139.0)",1000591
333,26064.13580936057,0,"(21.3, 39.1)",1000591
334,26081.967948050467,0,"(14.37, 121.0)",1000591
335,26329.112524140928,0,"(35.42, 139.0)",1000591
336,26340.009051627225,0,"(35.42, 139.0)",1000591
337,26343.507346307997,0,"(47.56, 15.47)",1000591
338,26346.76307413905,0,"(35.42, 139.0)",1000591
339,26346.800413807105,0,"(40.02, 32.54)",1000591
340,26348.798762912782,0,"(77.02, 38.53)",1000591
341,26382.1901171261,0,"(77.02, 38.53)",1000591
342,26479.6192548979,0,"(6.12, 106.5)",1000591
343,26479.650314674913,0,"(35.42, 139.0)",1000591
344,26602.703115575518,0,"(77.02, 38.53)",1000591
345,26670.3686070244,0,"(35.42, 139.0)",1000591
346,26673.93709625343,0,"(77.02, 38.53)",1000591
347,26674.642118805124,0,"(51.3, 0.07)",1000591
348,26704.67284380833,0,"(35.42, 139.0)",1000591
349,26704.808594628095,0,"(77.02, 38.53)",1000591
350,26716.362455062732,0,"(23.38, 102.33)",1000591
351,26738.426087915675,0,"(77.02, 38.53)",1000591
352,26738.772779507843,0,"(6.12, 106.5)",1000591
353,26821.43153406926,0,"(35.42, 139.0)",1000591
354,26896.42718134742,0,"(6.12, 106.5)",1000591
355,26898.948804883275,0,"(28.36, 77.12)",1000591
356,26900.96312625642,0,"(41.18, 2.06)",1000591
357,26900.97590385051,0,"(41.18, 2.06)",1000591
358,27150.427540423436,0,"(77.02, 38.53)",1000591
359,27150.803504776886,0,"(47.56, 15.47)",1000591
360,27170.45680639383,0,"(35.42, 139.0)",1000591
361,27173.728223614016,0,"(23.38, 102.33)",1000591
362,27182.45095739626,0,"(77.02, 38.53)",1000591
363,27183.80057523335,0,"(6.12, 106.5)",1000591
364,27194.43161663152,0,"(28.36, 77.12)",1000591
365,27197.033470867,0,"(23.38, 102.33)",1000591
366,27252.396025453494,0,"(77.02, 38.53)",1000591
367,27252.43247096321,0,"(6.12, 106.5)",1000591
368,27253.19642839649,1,"(35.42, 139.0)",1000591
369,27253.809426519947,0,"(6.12, 106.5)",1000591
370,27255.29961953775,0,"(30.0, 31.17)",1000591
371,27255.75250454085,0,"(48.08, 11.35)",1000591
372,27260.285297546747,0,"(13.5, 100.29)",1000591
373,27260.349175425345,0,"(23.38, 102.33)",1000591
374,27260.978499651985,0,"(28.36, 77.12)",1000591
375,27263.81210051701,1,"(47.56, 15.47)",1000591
376,27268.601462187184,0,"(35.42, 139.0)",1000591
377,41420.333667374034,0,"(21.3, 39.1)",1000591
378,41454.041205437105,0,"(13.5, 100.29)",1000591
379,41455.186664790745,0,"(48.51, 2.2)",1000591
380,41847.03902378776,0,"(23.38, 102.33)",1000591
381,41876.28731661752,0,"(21.3, 39.1)",1000591
382,41991.06366584715,0,"(77.02, 38.53)",1000591
383,42014.420693757485,0,"(40.02, 32.54)",1000591
384,42113.25781786315,0,"(40.02, 32.54)",1000591
385,42116.19153829049,0,"(6.15, 75.36)",1000591
386,42117.10324517097,0,"(37.35, 127.03)",1000591
387,42135.59556568942,0,"(6.12, 106.5)",1000591
388,42169.571317718495,0,"(77.02, 38.53)",1000591
389,42170.58649667651,0,"(35.42, 139.0)",1000591
390,42171.85260434486,0,"(51.3, 0.07)",1000591
391,42236.8213901069,0,"(6.15, 75.36)",1000591
392,42333.218790178966,0,"(77.02, 38.53)",1000591
393,42383.697818136694,0,"(51.3, 0.07)",1000591
394,42384.48484378146,0,"(6.15, 75.36)",1000591
395,42384.645460835185,0,"(28.36, 77.12)",1000591
396,42385.32536817375,0,"(77.02, 38.53)",1000591
397,42395.6800457393,0,"(21.3, 39.1)",1000591
398,42403.3096169256,0,"(41.18, 2.06)",1000591
399,42403.53462527774,0,"(35.42, 139.0)",1000591
400,42405.68849207227,0,"(77.02, 38.53)",1000591
401,42413.27605452749,0,"(21.3, 39.1)",1000591
402,42415.21000941083,0,"(14.37, 121.0)",1000591
403,43011.814792831785,0,"(77.02, 38.53)",1000591
404,43015.50428074075,1,"(21.3, 39.1)",1000591
405,43018.73215817583,0,"(30.0, 31.17)",1000591
406,43037.793056338865,0,"(77.02, 38.53)",1000591
407,43065.74701431421,0,"(23.38, 102.33)",1000591
408,43067.47499535302,0,"(40.02, 32.54)",1000591
409,43075.548336789034,0,"(51.3, 0.07)",1000591
410,43200.500167417835,0,"(13.5, 100.29)",1000591
411,43201.46295010226,0,"(51.3, 0.07)",1000591
412,43204.675663995025,1,"(77.02, 38.53)",1000591
413,43205.13420640886,0,"(21.3, 39.1)",1000591
414,43264.65195849493,0,"(40.02, 32.54)",1000591
415,43280.5826521216,1,"(23.38, 102.33)",1000591
416,43287.50434239591,0,"(41.18, 2.06)",1000591
417,43288.02717052209,0,"(35.42, 139.0)",1000591
418,43288.349389102055,0,"(51.3, 0.07)",1000591
419,43288.42111889044,0,"(35.42, 139.0)",1000591
420,43289.25080419359,0,"(28.36, 77.12)",1000591
421,43291.88749917041,0,"(51.3, 0.07)",1000591
422,43340.60211151268,0,"(77.02, 38.53)",1000591
423,43344.30705245476,0,"(51.3, 0.07)",1000591
424,43349.83495858357,0,"(40.02, 32.54)",1000591
425,43415.676036426004,0,"(35.42, 139.0)",1000591
426,43422.203479407624,0,"(49.13, 123.06)",1000591
427,43427.284153871406,0,"(28.36, 77.12)",1000591
428,43431.23472312373,0,"(77.02, 38.53)",1000591
429,43436.30352758462,0,"(30.0, 31.17)",1000591
430,44502.32474196631,0,"(13.5, 100.29)",1000591
431,45484.303561006345,0,"(35.42, 139.0)",1000591
432,45487.92888920323,0,"(35.42, 139.0)",1000591
433,45493.43839847818,0,"(77.02, 38.53)",1000591
434,45498.82830735455,0,"(6.12, 106.5)",1000591
435,45501.127785373676,0,"(28.36, 77.12)",1000591
436,45503.991734902935,0,"(77.02, 38.53)",1000591
437,45510.00734124021,0,"(77.02, 38.53)",1000591
438,45510.84458637335,0,"(28.36, 77.12)",1000591
439,45515.33782839691,0,"(77.02, 38.53)",1000591
440,45515.34119591456,0,"(23.38, 102.33)",1000591
441,45515.86166014813,0,"(35.42, 139.0)",1000591
442,45661.30685200592,0,"(77.02, 38.53)",1000591
443,45833.06583968871,0,"(28.36, 77.12)",1000591
444,45833.61749550914,0,"(77.02, 38.53)",1000591
445,45839.76232300172,0,"(77.02, 38.53)",1000591
446,45864.07517592166,0,"(34.2, 58.3)",1000591
447,45898.65515973699,0,"(77.02, 38.53)",1000591
448,45938.799441571435,0,"(6.12, 106.5)",1000591
449,45939.488926092454,0,"(35.42, 139.0)",1000591
450,45939.860776391506,0,"(77.02, 38.53)",1000591
451,45942.43179696891,0,"(77.02, 38.53)",1000591
452,46708.62364487498,0,"(47.56, 15.47)",1000591
453,46712.04458676848,0,"(28.36, 77.12)",1000591
454,46759.21387907854,0,"(77.02, 38.53)",1000591
455,46766.03166038042,0,"(14.37, 121.0)",1000591
456,46766.277977574195,0,"(35.42, 139.0)",1000591
457,46766.543914604124,0,"(6.12, 106.5)",1000591
458,46768.57199802063,0,"(35.42, 139.0)",1000591
459,46769.63118843997,0,"(28.36, 77.12)",1000591
460,46779.611784994304,0,"(77.02, 38.53)",1000591
461,46784.060195684484,0,"(77.02, 38.53)",1000591
462,46788.879403865074,0,"(49.13, 123.06)",1000591
463,46794.96867580184,0,"(48.08, 11.35)",1000591
464,46800.08880817925,0,"(40.02, 32.54)",1000591
465,46800.97465161394,0,"(35.42, 139.0)",1000591
466,46805.676354142335,0,"(41.18, 2.06)",1000591
467,46806.06251464819,0,"(23.38, 102.33)",1000591
468,46806.410832344765,0,"(3.08, 101.42)",1000591
469,46848.90711870344,0,"(6.15, 75.36)",1000591
470,46864.29305298408,0,"(48.51, 2.2)",1000591
471,46864.490995313434,0,"(14.37, 121.0)",1000591
472,46905.60497459563,0,"(35.42, 139.0)",1000591
473,46905.70334110184,0,"(77.02, 38.53)",1000591
474,46917.902738309334,0,"(35.42, 139.0)",1000591
475,46922.574020400425,0,"(51.3, 0.07)",1000591
476,46945.28832175115,0,"(6.12, 106.5)",1000591
477,46952.41157278802,0,"(28.36, 77.12)",1000591
478,46965.59132276173,1,"(77.02, 38.53)",1000591
479,46966.90728422651,0,"(77.02, 38.53)",1000591
480,46967.36339640158,1,"(77.02, 38.53)",1000591
481,46970.3449455537,0,"(28.36, 77.12)",1000591
482,47232.04530723249,0,"(49.13, 123.06)",1000591
483,47251.943259260144,0,"(28.36, 77.12)",1000591
484,47253.55483976955,0,"(47.56, 15.47)",1000591
485,48495.76529001251,0,"(35.42, 139.0)",1000591
486,48497.699942306936,0,"(47.56, 15.47)",1000591
487,48583.68737197544,1,"(35.42, 139.0)",1000591
488,48584.675812057314,0,"(23.38, 102.33)",1000591
489,48588.17651159949,0,"(28.36, 77.12)",1000591
490,48592.333534416386,0,"(28.36, 77.12)",1000591
491,48592.62555709048,0,"(35.42, 139.0)",1000591
492,48750.27684126919,0,"(14.37, 121.0)",1000591
493,48756.50203000644,0,"(34.2, 58.3)",1000591
494,48867.94576072593,0,"(23.38, 102.33)",1000591
495,48868.8840300905,0,"(35.42, 139.0)",1000591
496,48868.99410670874,0,"(35.42, 139.0)",1000591
497,48869.0879134131,0,"(30.0, 31.17)",1000591
